reference_title,title,season,episode,text,start_time,end_time
How I Met Your Mother,Family Guy,S7,E12,"<i>on How I Met Your Mother
'cause of that movie?</i>","0:17:39,693","0:17:42,423"
How I Met Your Mother,The Simpsons,S25,E2,"(  <i>how I met your mother</i>
<i>theme music playing)</i>","0:20:56,789","0:20:58,856"
How I Met Your Mother,Family Guy,S17,E8,"Lannister Van Buren Butterworth
How I Met Your Mother","0:9:16,268","0:9:18,594"
How I Met Your Mother,Family Guy,S17,E8,"Lannister Van Buren Butterworth
How I Met Your Mother","0:10:2,880","0:10:5,39"
Star Trek: Discovery,The Big Bang Theory,S12,E20,"<i>Star Trek: Discovery.</i>
- All right.","0:6:6,781","0:6:8,113"
Star Trek: Discovery,The Big Bang Theory,S12,E13,"Oh, man, that last episode of
<i>Star Trek: Discovery</i> was crazy.","0:8:47,775","0:8:51,376"
Zorro,The Simpsons,S11,E5,"No, no. It's a ''Z.''
I am Zorro. ''Z'' for Zorro.","0:2:31,849","0:2:35,114"
Zorro,Gotham,S5,E7,<i>The Mark of Zorro.</i>,"0:27:49,770","0:27:52,355"
Zorro,The Simpsons,S11,E5,"Zorro!
[ Sobs ]","0:9:4,441","0:9:6,602"
Zorro,Batman: The Brave and the Bold,S2,E11,Can I be Zorro when I grow up?,"0:3:19,184","0:3:21,277"
Zorro,Ray Donovan,S5,E4,El Zorro Astuto.,"0:43:41,505","0:43:44,639"
Zorro,Ray Donovan,S5,E11,Fucking Zorro Astuto?,"0:34:58,391","0:35:0,891"
Zorro,The Simpsons,S11,E5,What would Zorro do?,"0:8:59,403","0:9:1,803"
Zorro,NCIS: Los Angeles,S4,E2,"never touching me
with your sword, Zorro.","0:18:59,344","0:19:1,895"
Zorro,"Magnum, P.I.",S3,E10,"WeII, excuse me, Miss Zorro.","0:16:33,792","0:16:35,783"
Zorro,Lois & Clark: The New Adventures of Superman,S2,E11,"What, you think I never read <i>Zorro</i>?","0:24:11,727","0:24:13,922"
Zorro,NCIS: Los Angeles,S6,E5,"Who do you think I am, Zorro?","0:31:25,438","0:31:26,654"
Zorro,The Simpsons,S11,E5,"<i>Sacre bleu!
The deadly poke of Zorro!</i>","0:2:21,905","0:2:26,69"
Zorro,"Magnum, P.I.",S6,E3,"Zorro!
Now do I win a prize, Thomas?","0:29:17,622","0:29:20,113"
Zorro,The Simpsons,S11,E5,"Ooh, you don't want
to get Zorro mad.","0:3:6,550","0:3:9,178"
Zorro,The Simpsons,S11,E5,"<i>- [ Movie Audience Cheers ]
- Whoo! You go, Zorro!</i>","0:3:34,478","0:3:36,912"
Zorro,Family Guy,S6,E12,"when they cast Michael J.
Fox in that Zorro remake.","0:8:41,462","0:8:44,299"
Zorro,Gilmore Girls,S4,E19,"- I'm sure that's fine.
- He's always dressed like Zorro.","0:7:55,127","0:7:57,118"
Zorro,Gilmore Girls,S4,E19,"I would dress up like Zorro
for a Meatball Explosion.","0:8:49,447","0:8:51,722"
Zorro,"Beverly Hills, 90210",S2,E13,"Zorro was just a rich kid
from Beverly Hills.","0:7:8,387","0:7:10,675"
Zorro,The Simpsons,S11,E5,"I, King Arthur, declare Zorro
the new king of England!","0:3:37,14","0:3:40,882"
Zorro,Last of the Summer Wine,S30,E7,"Well, when she was young she loved
Tyrone Power in The Mark Of Zorro.","0:25:24,635","0:25:28,395"
Zorro,Gilmore Girls,S4,E19,"- He really does wear a Zorro costume.
- I got to go find my wife.","0:35:40,727","0:35:44,37"
Westworld,Brooklyn Nine-Nine,S4,E11,It's westworld.,"0:12:30,82","0:12:31,349"
Westworld,Brooklyn Nine-Nine,S4,E12,It's Westworld.,"0:12:28,287","0:12:29,653"
Westworld,Modern Family,S11,E10,a Westworld?,"0:0:53,459","0:0:54,892"
Westworld,Rick and Morty,S5,E2,"Damn. Like westworld.
yes, morty, like westworld.","0:4:55,158","0:4:57,677"
Westworld,The Big Bang Theory,S12,E2,"- Sheldon...
- Okay, <i>Westworld.</i>","0:3:17,251","0:3:19,751"
Westworld,black-ish,S5,E7,Westworld! Truffle fries!,"0:16:16,400","0:16:18,279"
Westworld,black-ish,S5,E7,Do you want to watch Westworld?,"0:19:18,415","0:19:19,454"
Westworld,This Is Us,S1,E13,They look like <i>Westworld</i> hosts.,"0:17:37,579","0:17:38,944"
Westworld,Modern Family,S11,E10,And eight $100 Westworld entry fees?,"0:21:12,784","0:21:15,818"
Westworld,Blindspot,S4,E7,"Jeez, you've never seen Westworld?
Rude.","0:6:36,158","0:6:39,86"
Westworld,black-ish,S5,E7,"We're supposed to watch
Westworld tomorrow night...","0:2:17,18","0:2:18,856"
Ugly Betty,Midsomer Murders,S15,E1,"Oh, God, it's ugly Betty.
Izzy!","0:5:52,425","0:5:55,31"
Ugly Betty,How I Met Your Father,S1,E1,"they made some very
outdated Ugly Betty jabs,","0:9:49,39","0:9:51,436"
Grey's Anatomy,This Is Us,S5,E1,Grey's Anatomy.,"0:28:41,83","0:28:43,250"
Grey's Anatomy,Scream Queens,S2,E3,"Or on<i> Grey's Anatomy,</i>","0:35:55,498","0:35:57,231"
Grey's Anatomy,According to Jim,S6,E17,GREY'S ANATOMY.,"0:4:26,964","0:4:29,999"
Grey's Anatomy,Parks and Recreation,S3,E15,"is McSteamy from
<i>Grey's Anatomy.</i>","0:16:3,722","0:16:5,246"
Grey's Anatomy,Modern Family,S8,E7,"I watch a lot of
Grey's Anatomy,","0:15:19,830","0:15:21,330"
Grey's Anatomy,Brooklyn Nine-Nine,S3,E23,I watch a lot of Grey's Anatomy.,"0:9:27,232","0:9:28,221"
Grey's Anatomy,iZombie,S4,E4,"I remember this episode
of Grey's Anatomy.","0:15:44,250","0:15:45,950"
Grey's Anatomy,CSI: Crime Scene Investigation,S11,E18,"Yeah, Grey's Anatomy,
she's old.","0:31:17,88","0:31:20,190"
Grey's Anatomy,CSI: Crime Scene Investigation,S11,E18,"Yeah, Grey's Anatomy,
she's old.","0:31:17,88","0:31:20,190"
Grey's Anatomy,The Simpsons,S21,E5,"Rod watched a commercial
for Grey's Anatomy,","0:16:53,304","0:16:55,579"
Grey's Anatomy,According to Jim,S6,E9,"AND IT'S NOT SITTING AT HOME
WATCHING GREY'S ANATOMY.","0:15:19,83","0:15:21,552"
Grey's Anatomy,According to Jim,S6,E17,"GREY'S ANATOMY.
YOU COULD WATCH IT TOGETHER.","0:4:29,33","0:4:31,870"
Grey's Anatomy,The Big Bang Theory,S3,E23,"I tell you,
this is my new <i>Grey's Anatomy.</i>","0:0:45,546","0:0:49,38"
Grey's Anatomy,American Dad!,S2,E2,"We have Grey's Anatomy
on Season Pass, yes?","0:12:12,932","0:12:15,900"
Grey's Anatomy,Nip Tuck,S5,E2,"I can't believe Grey's Anatomy won.
Are you kidding me?","0:9:55,600","0:9:57,795"
Grey's Anatomy,Parks and Recreation,S6,E11,"so I could watch
the end of <i>Grey's Anatomy.</i>","0:11:49,442","0:11:51,137"
Grey's Anatomy,2 Broke Girls,S6,E13,"watched all 13 seasons
of Grey's Anatomy,","0:18:16,144","0:18:19,180"
Grey's Anatomy,The Big Bang Theory,S11,E19,"Dude, you're like
<i>Grey's Anatomy</i> for robots.","0:5:50,661","0:5:54,663"
Grey's Anatomy,Family Guy,S5,E14,"Hey, Bonnie and I are watching
Grey's Anatomy if you want to come in.","0:20:34,88","0:20:37,830"
Grey's Anatomy,Orange Is the New Black,S6,E12,"That was <i>Grey's Anatomy.</i>
Cristina Yang says it to Meredith.","0:17:9,28","0:17:12,323"
Grey's Anatomy,Ugly Betty,S2,E12,"I could so be on an episode
of grey's anatomy right now.","0:29:12,720","0:29:15,180"
Grey's Anatomy,The Vampire Diaries,S5,E4,"<i>...Applied Micro Bio, Molecular Bio
and Grey's Anatomy.</i>","0:3:12,925","0:3:16,203"
Grey's Anatomy,Ted Lasso,S2,E8,"Well, I watched
a lot of Grey's Anatomy in my early 30s.","0:6:47,990","0:6:50,494"
Grey's Anatomy,Buffy the Vampire Slayer,S2,E2,"Grey's Anatomy, Mortician's Desk Reference,
Robicheaux's Guide to Muscles and Tendons,","0:18:21,643","0:18:27,23"
Grey's Anatomy,Family Guy,S13,E6,"I'll probably just reheat some
ramen and watch<i> Grey's Anatomy.</i>","0:4:25,534","0:4:27,701"
21 Jump Street,Orange Is the New Black,S3,E5,21 jump street-style?,"0:44:38,599","0:44:40,79"
21 Jump Street,Harley Quinn,S2,E2,"the television series
<i>21 Jump Street,</i>","0:2:8,895","0:2:12,155"
21 Jump Street,Harley Quinn,S2,E2,"in the feature film
<i>21 Jump Street.</i>","0:2:14,334","0:2:17,443"
21 Jump Street,American Dad!,S9,E7,in full <i>21 Jump Street</i> mode.,"0:9:50,994","0:9:53,596"
21 Jump Street,Blue Bloods,S6,E11,"What about<i> 21</i>
<i>Jump Street?</i>","0:26:43,490","0:26:45,156"
21 Jump Street,The O.C.,S2,E20,"- very 21 Jump Street of you.
- Whatever it takes.","0:2:40,987","0:2:44,12"
21 Jump Street,Gilmore Girls,S6,E4,"<i>21 Jump Street.</i> Season 1.
You do not need this.","0:1:15,7","0:1:17,441"
21 Jump Street,Orange Is the New Black,S6,E7,"You mean, like, some under the covers
<i>21 Jump Street?</i>","0:25:9,883","0:25:14,471"
21 Jump Street,Modern Family,S9,E9,"Is anyone else aware of
Shane's 21 Jump Street double life?","0:14:50,402","0:14:53,102"
American Horror Story,2 Broke Girls,S6,E18,"And the cast of American
Horror Story: Minivan","0:13:4,336","0:13:7,238"
American Horror Story,2 Broke Girls,S5,E6,American Horror Story: Penis Edition.,"0:11:1,48","0:11:4,416"
American Horror Story,2 Broke Girls,S6,E11,"than any season of
American Horror Story.","0:6:26,819","0:6:29,622"
American Horror Story,2 Broke Girls,S3,E4,"I'm all the dead girls
from <i>American Horror Story.</i>","0:4:59,920","0:5:2,798"
MythBusters,CSI: Crime Scene Investigation,S10,E3,Mythbusters style.,"0:37:33,20","0:37:34,300"
MythBusters,The Big Bang Theory,S9,E3,"Yeah, I saw it on Mythbusters.","0:17:30,230","0:17:32,970"
MythBusters,Pretty Little Liars,S4,E14,Did you ever see that Mythbusters,"0:15:41,331","0:15:43,634"
MythBusters,30 Rock,S6,E14,<i>my Mythbusters fan fiction.</i>,"0:6:45,296","0:6:47,80"
MythBusters,30 Rock,S6,E18,"Hey, want to watch <i>Mythbusters?</i>","0:8:34,245","0:8:36,972"
MythBusters,30 Rock,S6,E18,"thr<i>Mythbusters</i> last night,","0:11:7,540","0:11:9,37"
MythBusters,Modern Family,S5,E4,"And not in the cool
MythBusters marathon way.","0:0:20,954","0:0:22,153"
MythBusters,Numb3rs,S5,E1,"<i>Yeah, so they said
on MythBusters.</i>","0:17:10,700","0:17:12,700"
MythBusters,CSI: Crime Scene Investigation,S11,E2,"What am I, one of those
Mythbusters guys?","0:36:30,880","0:36:33,410"
MythBusters,Black Lightning,S4,E10,"Uh, why does my kitchen look
like an episode of MythBusters?","0:26:26,973","0:26:29,601"
Thomas & Friends,One Tree Hill,S6,E17,"I am going to let you stay up past
bedtime and watch thomas & friends.","0:4:2,770","0:4:8,630"
Game of Thrones,Jane the Virgin,S3,E5,<i>Game of Thrones?</i>,"0:14:9,721","0:14:11,125"
Game of Thrones,The Big Bang Theory,S5,E5,It's from Game of Thrones.,"0:0:8,550","0:0:10,259"
Game of Thrones,Family Guy,S12,E17,<i>Game of thrones.</i>,"0:15:48,748","0:15:50,248"
Game of Thrones,The Big Bang Theory,S9,E21,"<i>Game of Thrones,</i> game time?","0:13:47,809","0:13:50,610"
Game of Thrones,The Big Bang Theory,S9,E21,"watch <i>Game of</i>
<i>Thrones</i> with us?","0:5:9,523","0:5:10,822"
Game of Thrones,Hawaii Five-0,S5,E11,<i>Game of Thrones?</i> Anyone?,"0:29:0,38","0:29:2,528"
Game of Thrones,Parks and Recreation,S5,E14,"'T o Leslie,
or to <i>Game of Thrones?'</i>","0:8:33,513","0:8:35,743"
Game of Thrones,2 Broke Girls,S4,E15,and Game of Thrones Two.,"0:20:3,569","0:20:4,969"
Game of Thrones,Cobra Kai,S2,E5,You watch <i>Game of Thrones?</i>,"0:18:41,537","0:18:43,873"
Game of Thrones,The Big Bang Theory,S9,E18,"You know,
on <i>Game of Thrones,</i>","0:5:17,649","0:5:20,550"
Game of Thrones,This Is Us,S3,E10,Think of Game of Thrones.,"0:10:49,311","0:10:50,811"
Game of Thrones,Rick and Morty,S1,E6,"This isn't
Game of Thrones.","0:3:33,713","0:3:35,381"
Game of Thrones,The Simpsons,S27,E5,What is this <i>Game of Thrones</i>,"0:5:48,947","0:5:51,548"
Game of Thrones,The Big Bang Theory,S9,E21,"Are you up-to-date
on <i>Game of Thrones?</i>","0:5:22,569","0:5:25,2"
Game of Thrones,The Big Bang Theory,S9,E21,"a real-life
<i>Game of Thrones.</i>","0:15:31,179","0:15:33,280"
Game of Thrones,Scream Queens,S1,E1,<i>but it's actually Game of Thrones</i>,"0:11:45,318","0:11:47,385"
Game of Thrones,Family Guy,S15,E6,"<i>Game of Thrones</i> is on, just a reminder.","0:7:31,52","0:7:33,454"
Game of Thrones,American Horror Story,S7,E7,The Iron Throne from<i> Game of Thrones.</i>,"0:39:59,92","0:40:1,724"
Game of Thrones,The Big Bang Theory,S8,E15,"We still watch
Game of Thrones.","0:11:56,394","0:11:57,913"
Game of Thrones,The Big Bang Theory,S9,E5,"it's gonna be like
<i>Game of Thrones.</i>","0:4:30,362","0:4:32,194"
Game of Thrones,Parks and Recreation,S5,E19,"You don't watch
<i>Game of Thrones?</i>","0:5:2,701","0:5:3,896"
Game of Thrones,2 Broke Girls,S6,E3,"This the saddest episode
of Game of Thrones","0:1:26,834","0:1:29,69"
Game of Thrones,Ginny & Georgia,S1,E7,"No, I'm not a Game of Thrones character.","0:48:53,54","0:48:55,474"
Game of Thrones,iZombie,S3,E2,You ever see<i> Game of Thrones?</i>,"0:18:5,612","0:18:7,366"
Game of Thrones,American Dad!,S10,E1,"It was either this
or <i> Game of Thrones.</i>","0:52:58,545","0:53:0,244"
Game of Thrones,Family Guy,S12,E17,"How about
<i>game of thrones?</i>","0:15:44,577","0:15:46,244"
Game of Thrones,Modern Family,S8,E14,I don't love Game of Thrones.,"0:7:45,31","0:7:46,375"
Game of Thrones,Family Guy,S16,E9,"You died before Game of Thrones,","0:10:33,381","0:10:35,150"
Game of Thrones,Family Guy,S16,E15,"It's from<i> Game of Thrones</i>
when Stannis's daughter","0:11:27,268","0:11:29,368"
Game of Thrones,Jane the Virgin,S4,E16,"that Anezka was watching
<i>Game of Thrones,</i>","0:19:27,298","0:19:29,444"
Game of Thrones,Jane the Virgin,S4,E7,"I finally finished
watching Game of Thrones,","0:38:16,793","0:38:18,688"
Game of Thrones,MacGyver,S3,E9,Jack Dalton read Game of Thrones?,"0:14:45,297","0:14:47,686"
Game of Thrones,Family Guy,S11,E22,"<i>We now return to
Game of Thrones on BET.</i>","0:13:42,421","0:13:45,561"
Game of Thrones,Brooklyn Nine-Nine,S3,E13,"I'm still on second season
of <i>Game of Thrones.</i>","0:17:26,377","0:17:28,73"
Game of Thrones,Brooklyn Nine-Nine,S3,E6,"It's kind of like
a <i>Game of Thrones</i> winter.","0:7:56,141","0:7:57,870"
Game of Thrones,Parks and Recreation,S6,E14,"When you play
the game of thrones,
you win or you die.","0:21:8,333","0:21:11,359"
Game of Thrones,2 Broke Girls,S4,E15,"We call them
Game of Thrones One","0:20:0,833","0:20:3,567"
Game of Thrones,2 Broke Girls,S5,E8,"Didn't you rib a dragon
on Game of Thrones?","0:5:30,872","0:5:34,582"
Game of Thrones,2 Broke Girls,S2,E1,"and it's the closest I can get
to seeing <i>Game of Thrones.</i>","0:0:45,433","0:0:51,237"
Game of Thrones,iZombie,S3,E2,We've been binging <i>Game of Thrones.</i>,"0:18:35,207","0:18:37,285"
Game of Thrones,The Big Bang Theory,S10,E23,"And if you see any actors
from <i>Game of Thrones</i>","0:17:58,390","0:18:0,209"
Game of Thrones,Grey's Anatomy,S18,E13,"we're not weird
Game of Thrones siblings.","0:25:23,909","0:25:26,99"
Game of Thrones,Rick and Morty,S4,E8,"Game of Thrones fever
right at the peak.","0:5:28,954","0:5:30,473"
Game of Thrones,The Big Bang Theory,S9,E21,"Well, we're only watching
<i>Game of Thrones.</i>","0:2:8,776","0:2:11,911"
Game of Thrones,MacGyver,S3,E9,"I mean, not like it's the
next Game of Thrones book.","0:14:43,15","0:14:45,293"
Game of Thrones,Bob's Burgers,S3,E5,"Groundhog Day, season premiere
of <i>Game of Thrones...</i>","0:2:59,78","0:3:1,79"
Game of Thrones,Bob's Burgers,S5,E13,"Louise, you haven't watched
<i>Game of Thrones,</i> right?","0:19:27,798","0:19:30,300"
Game of Thrones,Brooklyn Nine-Nine,S6,E5,"Yeah, he's like the Hound
from Game of Thrones.","0:17:58,130","0:17:59,740"
Game of Thrones,Brooklyn Nine-Nine,S4,E8,"No, Game of Thrones is
a Skyfire type thing!","0:2:25,724","0:2:28,362"
Game of Thrones,Parks and Recreation,S4,E4,"And they would never
cancel Game of Thrones.","0:3:10,856","0:3:13,770"
Game of Thrones,Parks and Recreation,S6,E14,"He's a bigger
<i>Game of Thrones</i> fan
than you are.","0:20:58,790","0:21:0,781"
Game of Thrones,30 Rock,S6,E9,"In <i>Game of Thrones,</i> Xaro
is a rich merchant prince","0:9:27,284","0:9:31,287"
Game of Thrones,black-ish,S3,E21,"so we could both enjoy
Game of Thrones.","0:15:27,725","0:15:30,342"
Game of Thrones,The Big Bang Theory,S8,E19,"when the Mountain fought the
Red Viper in <i>Game of Thrones.</i>","0:8:23,322","0:8:25,689"
Game of Thrones,The Big Bang Theory,S8,E19,"by a <i>Game of Thrones </i>inspired
death-match on the battlefield","0:8:35,698","0:8:38,231"
Game of Thrones,Modern Family,S8,E14,I've never even seen Game of Thrones.,"0:7:46,401","0:7:47,731"
Game of Thrones,Family Guy,S14,E1,"Uh,<i> Game of Thrones?</i>
Black shirts? Dandruff?","0:15:17,192","0:15:19,726"
Game of Thrones,Family Guy,S13,E10,"That's right, Your Honor. And as we
know, according to<i> Game of Thrones,</i>","0:10:28,449","0:10:31,750"
Game of Thrones,The Big Bang Theory,S7,E20,"Maybe. But how great
is Game of Thrones?","0:1:50,880","0:1:54,521"
Game of Thrones,The Simpsons,S29,E4,"you'll watch Game of
Thrones to calm down.","0:12:50,235","0:12:53,70"
Game of Thrones,Grey's Anatomy,S18,E4,"They were bickering
about Game of Thrones,","0:37:41,215","0:37:43,260"
Game of Thrones,The Big Bang Theory,S9,E21,"They don't wear bicycle helmets
in <i>Game of Thrones.</i>","0:16:43,816","0:16:46,417"
Game of Thrones,Family Guy,S15,E11,"<i>because my producer is telling</i>
<i>me on</i> Game of Thrones","0:1:8,870","0:1:11,308"
Game of Thrones,Scream Queens,S2,E7,"who got his head smushed
in on<i> Game of Thrones.</i>","0:6:46,221","0:6:47,687"
Game of Thrones,Brooklyn Nine-Nine,S4,E11,"- Well, we mostly just exchange
game of thrones theories.","0:23:58,37","0:24:0,538"
Game of Thrones,Brooklyn Nine-Nine,S4,E8,"Oh, so it's like
a Game of Thrones type thing?","0:2:23,586","0:2:25,723"
Game of Thrones,Brooklyn Nine-Nine,S4,E12,"Well, we mostly just exchange
Game of Thrones theories.","0:23:54,695","0:23:57,96"
Game of Thrones,Parks and Recreation,S7,E4,"Oh, my God, babe, Game of
Thrones is on tonight!","0:0:29,629","0:0:31,666"
Game of Thrones,2 Broke Girls,S6,E19,"Just with it was a little
bit more <i>Game of Thrones-y.</i>","0:9:46,71","0:9:49,72"
Game of Thrones,Ginny & Georgia,S1,E9,"But you can't use that last one
because it's from Game of Thrones.","0:12:7,58","0:12:11,272"
Game of Thrones,iZombie,S2,E8,"Oh, yeah. Clive's
a huge <i>Game of Thrones</i> fan.","0:11:14,8","0:11:17,470"
Game of Thrones,iZombie,S3,E2,"you let a nine-year-old
watch<i> Game of Thrones?</i>","0:18:43,723","0:18:46,356"
Game of Thrones,The Big Bang Theory,S6,E15,"One <i>Game of Thrones</i> collector's
edition Longclaw sword.","0:8:57,61","0:9:1,314"
Game of Thrones,Family Guy,S12,E21,"She got plowed on a pile
of hay in<i> game of thrones.</i>","0:1:18,446","0:1:22,247"
Game of Thrones,The Big Bang Theory,S9,E21,"Come on, Sheldon, we'll watch
<i>Game of Thrones</i> over here.","0:9:24,411","0:9:26,345"
Game of Thrones,Bob's Burgers,S4,E22,"âª And now I'll never know
who wins<i> Game of Thrones</i> âª","0:13:11,238","0:13:15,673"
Game of Thrones,Parks and Recreation,S4,E4,"What is wrong with you today? Did
they cancel Game of Thrones?","0:3:3,750","0:3:6,162"
Game of Thrones,2 Broke Girls,S4,E9,"Yeah, I really just needed to get through Game of Thrones","0:11:11,700","0:11:14,129"
Game of Thrones,iZombie,S4,E3,"The kind of girl who binges Game
of Thrones and loves the Knicks.","0:31:7,930","0:31:10,359"
Game of Thrones,The Big Bang Theory,S8,E4,"Yes, I am. You know, I can't
even watch<i> Game of Thrones</i> now","0:4:31,561","0:4:35,63"
Game of Thrones,Family Guy,S15,E10,"who told me to stop watching
Game of Thrones on my laptop","0:10:2,865","0:10:5,365"
Game of Thrones,Modern Family,S8,E14,"Me... I told Rainer I love his
favorite show, Game of Thrones,","0:7:39,983","0:7:42,928"
Game of Thrones,Modern Family,S7,E8,"Me likey sushi.
Me likey Game of Thrones.
Me likey Chardonnay.","0:11:34,775","0:11:38,611"
Modern Family,2 Broke Girls,S5,E13,from Modern Family.,"0:1:9,147","0:1:10,557"
Modern Family,American Dad!,S17,E7,"<i>From modern family perfectly,</i>","0:6:59,762","0:7:1,747"
Modern Family,Family Guy,S12,E13,"If Modern Family did that joke,","0:10:28,440","0:10:29,771"
Modern Family,The Simpsons,S30,E11,âª Now he's on Modern Family âª,"0:1:14,24","0:1:17,394"
Modern Family,Family Guy,S13,E1,"and<i> Modern Family</i>
crossover episode.","0:0:36,504","0:0:39,571"
Modern Family,Scream Queens,S2,E10,<i>Modern Family impacted him deeply.</i>,"0:17:57,113","0:18:0,147"
Modern Family,Family Guy,S14,E11,"with the funny-dumb kid
from<i> Modern Family.</i>","0:12:10,225","0:12:12,24"
Modern Family,Top Gear,S1,E3,"And when we come back, Modern Family's
Ty Burrell will be with us.","0:21:58,563","0:22:2,341"
Modern Family,Top Gear,S1,E3,"- Modern Family's won an Emmy, right?
- Yeah.","0:22:37,175","0:22:39,19"
Modern Family,2 Broke Girls,S4,E7,"She's like the<i> Modern Family</i>
of Christmas decorations","0:4:45,685","0:4:48,819"
Beavis and Butt-head,Two and a Half Men,S9,E14,"Who's dumber
than Beavis and Butt-Head?","0:8:51,414","0:8:53,214"
Beavis and Butt-head,Two and a Half Men,S9,E14,"I can't believe they brought
back <i>Beavis and Butt-Head.</i>","0:7:27,80","0:7:29,580"
Ghost Whisperer,CSI: Crime Scene Investigation,S12,E16,"Our ghost is
the ghost whisperer.","0:38:3,239","0:38:5,257"
Ghost Whisperer,American Dad!,S4,E7,"- The <i>Ghost Whisperer</i>.
- It's still on.","0:4:28,600","0:4:31,311"
Ghost Whisperer,Nip Tuck,S4,E5,<i>to watch a rerun of the Ghost Whisperer.</i>,"0:9:1,707","0:9:3,709"
Ghost Whisperer,American Dad!,S3,E1,"Well, if you truly
are a ghost whisperer,","0:1:6,167","0:1:8,400"
Ghost Whisperer,Family Guy,S5,E3,<i>We now return to The Ghost Whisperer.</i>,"0:9:10,796","0:9:13,402"
Ghost Whisperer,CSI: Crime Scene Investigation,S8,E4,"Do I look like
the Ghost Whisperer?","0:23:13,200","0:23:14,600"
Ghost Whisperer,Nip Tuck,S5,E14,"to play a Russian ballerina
on The Ghost Whisperer.","0:21:54,280","0:21:56,669"
Ghost Whisperer,American Dad!,S3,E1,"I'm going up for a part
on The Ghost Whisperer.","0:0:55,159","0:0:57,222"
Ghost Whisperer,American Dad!,S3,E1,Some say you're a ghost whisperer.,"0:1:3,765","0:1:5,861"
Peppa Pig,The Big Bang Theory,S11,E18,"and <i>Peppa Pig,</i> which is
both funny and meaningful.","0:4:56,596","0:5:0,533"
True Detective,2 Broke Girls,S6,E8,of <i>True Detective.</i>,"0:12:25,326","0:12:26,994"
True Detective,Riverdale,S3,E3,You mean True Detective?,"0:18:19,329","0:18:20,940"
True Detective,Riverdale,S1,E4,"Nice murder wall, True Detective.","0:22:24,701","0:22:26,366"
How to Get Away with Murder,black-ish,S3,E17,"every episode of How To
Get Away With Murder?","0:8:1,384","0:8:3,351"
How to Get Away with Murder,2 Broke Girls,S4,E14,"It's on all fours, watching
<i>How To Get Away With Murder.</i>","0:20:21,921","0:20:25,890"
Gilmore Girls,Brooklyn Nine-Nine,S4,E20,"- Lorelai from Gilmore Girls.
- Okay.","0:13:51,219","0:13:52,758"
Gilmore Girls,Family Guy,S14,E15,"<i>Catch</i> Gilmore Girls
<i>on Channel 367.</i>","0:6:33,620","0:6:36,488"
Gilmore Girls,The Simpsons,S33,E19,"We're just like
the Gilmore Girls.","0:13:42,940","0:13:44,923"
Gilmore Girls,Ugly Betty,S4,E2,"<i>And then we came home
and watched a Gilmore Girls marathon</i>","0:24:3,341","0:24:7,72"
Gilmore Girls,Ginny & Georgia,S1,E1,"We're like the Gilmore Girls,
but with bigger boobs.","0:9:59,347","0:10:2,350"
Gilmore Girls,Family Guy,S3,E18,"I'm doing a three-episode guest shot
on The Gilmore Girls.","0:20:4,760","0:20:7,840"
Gilmore Girls,Gossip Girl,S2,E16,"We know. We heard you watching
<i>Gilmore Girls</i> all night, again.","0:1:20,120","0:1:23,192"
Gilmore Girls,2 Broke Girls,S5,E19,"I used to call my driver to pick
up sushi during Gilmore Girls,","0:2:8,657","0:2:11,656"
Gilmore Girls,2 Broke Girls,S5,E18,"I used to call my driver to pick
up sushi during Gilmore Girls,","0:2:8,657","0:2:11,656"
Gilmore Girls,Brooklyn Nine-Nine,S2,E12,"Mmm. Like how you're still super mad at
<i>Gilmore Girls</i> for how the finale went down?","0:15:11,309","0:15:14,437"
Mr. Robot,The Simpsons,S6,E4,Mr. Robot.,"0:18:14,124","0:18:16,341"
Mr. Robot,Brooklyn Nine-Nine,S5,E9,"You sabotaged us, Mr. Robot!","0:15:44,971","0:15:46,950"
Mr. Robot,Modern Family,S11,E10,"Hello, Mr. Robot!","0:16:6,590","0:16:8,423"
Mr. Robot,Family Guy,S16,E1,"No, Chris,
it's Mr. Robot.","0:7:8,211","0:7:10,12"
Mr. Robot,Brooklyn Nine-Nine,S4,E22,"I'm not getting a strong Mr.
Robot vibe","0:9:0,980","0:9:2,649"
Mr. Robot,Family Guy,S16,E1,"Mr. Robot is a critically
acclaimed show.","0:7:14,50","0:7:16,252"
Mr. Robot,Bob's Burgers,S8,E18,"It's called Mr. Robot, but he's human?","0:12:15,176","0:12:17,109"
Mr. Robot,Jane the Virgin,S3,E15,"- Mr. Robot?
- Okay, who do you like, then?","0:15:15,511","0:15:18,486"
Mr. Robot,Batwoman,S1,E10,"This place is definitely
giving me Mr. Robot vibes.","0:14:1,188","0:14:5,191"
Mr. Robot,Family Guy,S17,E12,"You got one from Rami
Malek, star of<i> Mr. Robot!</i>","0:1:2,740","0:1:6,890"
Mr. Robot,NCIS: New Orleans,S3,E13,"<b><font color=#FF8000>SONJA:</font></b>
Check out Mr. Robot.","0:14:56,192","0:14:58,192"
Mr. Robot,Family Guy,S16,E1,"I need the money to pay off
my mysterious boss, Mr. Robot.","0:12:35,171","0:12:38,240"
American Dad!,Family Guy,S20,E9,"<i>American Dad's</i> been picked up
for three more seasons?","0:8:30,375","0:8:33,432"
Magnum P.I.,Better Call Saul,S5,E10,"Ooh. I Magnum, P.I.!","0:29:47,63","0:29:49,544"
Magnum P.I.,Top Gear,S2,E5,"which you may recognize
from Magnum P.I.","0:16:26,475","0:16:30,11"
